ds,y,distribution_center_id,inventory_item_id
2/3/2023,2,2,230061
2/3/2023,2,2,349123
2/3/2023,4,2,433714
2/3/2023,1,2,34560
2/3/2023,2,2,382585
2/3/2023,3,2,410909
2/3/2023,2,2,364770
2/3/2023,2,3,364774
2/3/2023,4,3,35606
2/3/2023,4,3,35617
2/3/2023,4,3,353596
2/3/2023,2,3,188924
2/3/2023,4,3,433716
2/3/2023,1,3,318521
2/3/2023,2,4,188926
2/3/2023,4,4,353594
2/3/2023,2,4,149657
2/3/2023,1,5,394145
2/3/2023,2,5,349125
2/3/2023,1,5,410259
2/3/2023,1,5,168175
2/3/2023,1,5,439849
2/3/2023,2,5,230063
2/3/2023,4,6,35614
2/3/2023,1,6,446623
2/3/2023,4,6,433711
2/3/2023,1,6,450322
2/3/2023,4,7,35610
2/3/2023,2,7,149653
2/3/2023,4,7,353602
2/3/2023,4,8,353598
2/3/2023,3,9,410907
2/3/2023,4,9,433719
2/3/2023,1,9,486805
2/3/2023,3,10,410904
2/3/2023,1,10,446466
2/4/2023,2,1,111851
2/4/2023,3,1,98333
2/4/2023,3,1,35538
2/4/2023,2,1,414347
2/4/2023,2,1,451688
2/4/2023,1,1,221670
2/4/2023,2,1,139857
2/4/2023,1,2,254519
2/4/2023,1,2,284074
2/4/2023,2,2,468678
2/4/2023,3,2,35535
2/4/2023,1,2,296153
2/4/2023,1,3,487449
2/4/2023,1,3,67494
2/4/2023,1,3,62188
2/4/2023,4,3,252147
2/4/2023,2,4,414351
2/4/2023,2,4,285313
2/4/2023,3,4,98335
2/4/2023,2,4,111855
2/4/2023,2,5,139859
2/4/2023,2,5,202730
2/4/2023,3,6,98331
2/4/2023,1,6,46694
2/4/2023,3,6,35533
2/4/2023,4,7,252154
2/4/2023,1,7,338131
2/4/2023,4,7,252151
2/4/2023,2,8,285311
2/4/2023,1,8,263544
2/4/2023,1,8,480246
2/4/2023,1,8,42309
2/4/2023,2,9,451690
2/4/2023,2,9,468680
2/4/2023,2,10,202732
2/4/2023,4,10,252157
2/4/2023,1,10,382080
2/5/2023,1,1,251653
2/5/2023,1,1,421443
2/5/2023,1,1,318273
2/5/2023,3,1,81401
2/5/2023,1,1,279663
2/5/2023,3,1,81398
2/5/2023,2,1,201098
2/5/2023,1,1,28836
2/5/2023,1,1,187623
2/5/2023,1,2,376455
2/5/2023,3,3,240303
2/5/2023,1,3,75948
2/5/2023,2,3,466732
2/5/2023,1,3,47429
2/5/2023,1,3,134963
2/5/2023,1,4,469737
2/5/2023,2,4,466735
2/5/2023,1,4,423132
2/5/2023,1,5,351735
2/5/2023,1,6,164616
2/5/2023,2,6,404300
2/5/2023,1,7,432682
2/5/2023,1,8,244593
2/5/2023,2,8,404298
2/5/2023,2,8,445516
2/5/2023,1,8,290129
2/5/2023,2,8,445519
2/5/2023,3,9,240305
2/5/2023,3,9,81403
2/5/2023,1,9,405822
2/5/2023,3,9,240301
2/5/2023,1,9,68564
2/5/2023,2,9,201094
2/5/2023,1,9,331593
2/5/2023,1,10,319549
2/5/2023,1,10,90440
2/5/2023,1,10,452730
2/5/2023,1,10,316509
2/6/2023,1,1,203372
2/6/2023,2,2,305234
2/6/2023,2,2,439161
2/6/2023,2,2,413567
2/6/2023,2,3,413565
2/6/2023,1,3,21891
2/6/2023,1,3,224099
2/6/2023,1,3,209499
2/6/2023,1,4,156380
2/6/2023,1,4,360711
2/6/2023,2,6,439164
2/6/2023,1,7,63718
2/6/2023,1,8,140960
2/6/2023,1,8,274456
2/6/2023,1,8,277475
2/6/2023,1,8,20244
2/6/2023,2,9,189746
2/6/2023,1,9,475949
2/6/2023,1,9,169655
2/6/2023,2,10,189744
2/6/2023,1,10,51648
2/6/2023,1,10,304368
2/6/2023,2,10,305236
2/7/2023,3,1,227321
2/7/2023,2,2,182382
2/7/2023,1,3,406960
2/7/2023,1,3,487862
2/7/2023,1,3,473692
2/7/2023,1,4,179053
2/7/2023,2,5,209973
2/7/2023,1,5,86905
2/7/2023,1,6,422528
2/7/2023,1,7,359966
2/7/2023,2,7,182380
2/7/2023,3,7,227316
2/7/2023,1,8,353769
2/7/2023,1,8,223314
2/7/2023,2,8,209975
2/7/2023,1,8,213178
2/7/2023,1,9,202584
2/7/2023,3,10,227319
2/8/2023,2,1,402770
2/8/2023,1,1,488458
2/8/2023,1,1,184753
2/8/2023,2,1,87392
2/8/2023,1,2,145122
2/8/2023,1,2,175874
2/8/2023,2,2,379260
2/8/2023,1,2,203270
2/8/2023,1,2,251866
2/8/2023,3,2,240506
2/8/2023,3,3,485610
2/8/2023,1,3,61748
2/8/2023,3,4,240508
2/8/2023,4,4,315100
2/8/2023,1,4,263863
2/8/2023,3,4,240503
2/8/2023,4,4,315104
2/8/2023,3,4,485616
2/8/2023,1,4,119982
2/8/2023,2,5,87394
2/8/2023,1,6,74006
2/8/2023,1,6,252168
2/8/2023,4,6,315108
2/8/2023,2,7,402767
2/8/2023,1,7,265273
2/8/2023,4,7,315097
2/8/2023,3,7,485613
2/8/2023,2,9,379257
2/8/2023,1,9,440583
2/9/2023,1,1,188819
2/9/2023,2,1,488625
2/9/2023,1,1,404471
2/9/2023,2,1,488627
2/9/2023,2,1,308603
2/9/2023,1,1,453584
2/9/2023,1,2,112802
2/9/2023,1,2,275984
2/9/2023,2,2,346836
2/9/2023,2,2,26202
2/9/2023,1,3,20051
2/9/2023,2,3,249119
2/9/2023,1,3,135931
2/9/2023,1,6,28158
2/9/2023,2,6,26198
2/9/2023,2,7,275678
2/9/2023,2,7,308601
2/9/2023,2,7,366717
2/9/2023,2,7,275680
2/9/2023,2,8,249121
2/9/2023,1,8,305930
2/9/2023,2,8,366713
2/9/2023,1,9,97374
2/9/2023,1,9,410900
2/9/2023,1,9,112401
2/9/2023,2,10,346834
2/10/2023,2,1,188149
2/10/2023,1,1,415662
2/10/2023,4,1,429903
2/10/2023,4,1,93622
2/10/2023,1,1,462828
2/10/2023,4,1,93628
2/10/2023,1,2,195293
2/10/2023,1,2,260634
2/10/2023,4,3,93625
2/10/2023,1,3,263582
2/10/2023,1,3,106998
2/10/2023,2,3,250645
2/10/2023,2,3,188153
2/10/2023,1,4,189058
2/10/2023,4,5,429901
2/10/2023,2,5,250647
2/10/2023,4,6,429896
2/10/2023,1,6,262573
2/10/2023,1,7,481060
2/10/2023,4,7,93620
2/10/2023,1,7,397358
2/10/2023,2,8,326730
2/10/2023,2,8,326734
2/10/2023,1,8,304817
2/10/2023,1,9,315495
2/10/2023,4,10,429898
2/11/2023,2,1,357554
2/11/2023,2,1,419806
2/11/2023,1,1,428711
2/11/2023,2,1,419804
2/11/2023,3,1,465526
2/11/2023,3,2,449750
2/11/2023,1,2,231675
2/11/2023,1,2,435809
2/11/2023,1,2,486907
2/11/2023,3,2,465522
2/11/2023,1,2,282453
2/11/2023,1,2,185403
2/11/2023,2,2,474875
2/11/2023,3,3,483049
2/11/2023,2,3,474873
2/11/2023,1,3,206943
2/11/2023,2,3,357558
2/11/2023,1,4,463911
2/11/2023,1,4,276036
2/11/2023,3,4,483055
2/11/2023,2,4,335089
2/11/2023,1,5,6564
2/11/2023,1,5,319368
2/11/2023,2,5,335087
2/11/2023,1,6,359466
2/11/2023,3,6,483053
2/11/2023,1,6,97575
2/11/2023,1,7,249805
2/11/2023,1,7,46008
2/11/2023,1,7,354745
2/11/2023,1,7,366431
2/11/2023,3,9,449745
2/11/2023,3,10,449748
2/11/2023,3,10,465528
2/12/2023,4,1,230471
2/12/2023,1,1,310483
2/12/2023,4,1,230476
2/12/2023,3,2,306704
2/12/2023,3,2,231696
2/12/2023,3,2,211749
2/12/2023,4,2,150086
2/12/2023,1,2,97959
2/12/2023,1,2,437824
2/12/2023,4,3,230474
2/12/2023,1,3,284846
2/12/2023,3,3,306712
2/12/2023,1,3,210292
2/12/2023,1,3,294256
2/12/2023,1,4,192910
2/12/2023,1,4,227753
2/12/2023,2,4,104443
2/12/2023,3,4,231690
2/12/2023,1,5,252877
2/12/2023,2,5,389190
2/12/2023,1,6,212473
2/12/2023,1,7,194558
2/12/2023,2,7,389188
2/12/2023,1,7,359536
2/12/2023,4,7,150083
2/12/2023,3,7,306708
2/12/2023,4,8,150081
2/12/2023,2,8,104440
2/12/2023,4,9,150088
2/12/2023,3,9,211744
2/12/2023,4,9,230478
2/12/2023,3,10,211747
2/12/2023,3,10,231694
2/13/2023,4,1,255027
2/13/2023,1,1,405852
2/13/2023,1,2,372871
2/13/2023,1,2,475286
2/13/2023,1,2,73086
2/13/2023,2,2,210020
2/13/2023,1,2,293031
2/13/2023,2,2,438496
2/13/2023,1,2,441318
2/13/2023,1,3,225076
2/13/2023,1,3,357591
2/13/2023,2,3,336505
2/13/2023,4,4,255020
2/13/2023,2,4,274157
2/13/2023,1,5,111026
2/13/2023,2,6,438500
2/13/2023,4,6,255023
2/13/2023,2,7,210016
2/13/2023,1,7,201276
2/13/2023,2,7,336502
2/13/2023,1,8,426481
2/13/2023,1,8,406454
2/13/2023,2,9,274159
2/13/2023,1,9,98387
2/13/2023,1,10,420717
2/13/2023,1,10,137701
2/13/2023,4,10,255025
2/13/2023,1,10,290733
2/14/2023,2,1,199076
2/14/2023,3,2,464035
2/14/2023,1,3,186514
2/14/2023,1,3,204435
2/14/2023,4,3,335508
2/14/2023,2,4,448550
2/14/2023,2,4,448548
2/14/2023,1,4,199755
2/14/2023,1,5,185879
2/14/2023,3,5,470196
2/14/2023,3,6,470198
2/14/2023,1,6,51210
2/14/2023,1,6,479403
2/14/2023,3,7,464033
2/14/2023,3,7,464030
2/14/2023,1,8,296307
2/14/2023,3,8,470194
2/14/2023,2,8,67728
2/14/2023,2,8,67724
2/14/2023,4,8,335510
2/14/2023,1,9,425586
2/14/2023,1,9,386873
2/14/2023,1,9,315063
2/14/2023,4,9,335514
2/14/2023,2,9,199074
2/14/2023,1,9,422557
2/14/2023,1,9,201922
2/14/2023,1,9,55313
2/14/2023,1,10,163586
2/14/2023,1,10,299785
2/14/2023,4,10,335516
2/15/2023,1,1,9007
2/15/2023,3,1,114812
2/15/2023,2,2,472785
2/15/2023,3,2,428212
2/15/2023,2,2,437132
2/15/2023,4,2,293560
2/15/2023,1,2,321784
2/15/2023,3,2,428216
2/15/2023,4,2,293568
2/15/2023,1,3,15347
2/15/2023,3,3,107034
2/15/2023,1,3,95430
2/15/2023,2,3,101827
2/15/2023,2,3,437134
2/15/2023,1,3,482263
2/15/2023,1,3,172805
2/15/2023,3,4,428220
2/15/2023,1,4,326886
2/15/2023,3,5,107037
2/15/2023,2,5,472787
2/15/2023,1,6,40082
2/15/2023,1,6,326443
2/15/2023,3,8,107030
2/15/2023,4,8,293558
2/15/2023,3,8,114818
2/15/2023,2,8,101829
2/15/2023,4,8,293564
2/15/2023,1,9,18742
2/15/2023,1,9,395118
2/15/2023,1,9,194113
2/15/2023,3,10,114816
2/15/2023,1,10,262638
2/16/2023,2,1,445358
2/16/2023,2,1,436288
2/16/2023,3,1,386883
2/16/2023,1,1,325540
2/16/2023,2,1,428858
2/16/2023,3,1,386887
2/16/2023,4,1,254236
2/16/2023,1,1,374784
2/16/2023,3,1,391335
2/16/2023,3,1,45015
2/16/2023,2,2,445361
2/16/2023,1,2,357820
2/16/2023,4,2,254240
2/16/2023,2,2,403076
2/16/2023,1,2,32198
2/16/2023,2,2,259022
2/16/2023,3,2,475955
2/16/2023,4,2,254243
2/16/2023,3,2,50200
2/16/2023,3,3,50195
2/16/2023,3,3,391337
2/16/2023,3,4,386885
2/16/2023,3,4,45009
2/16/2023,1,5,106126
2/16/2023,2,5,101443
2/16/2023,2,5,436286
2/16/2023,1,6,461400
2/16/2023,2,6,259020
2/16/2023,3,6,391332
2/16/2023,2,6,32555
2/16/2023,4,7,254245
2/16/2023,1,7,99470
2/16/2023,2,7,403074
2/16/2023,3,7,475958
2/16/2023,3,7,50198
2/16/2023,1,8,407024
2/16/2023,1,8,266883
2/16/2023,2,9,428860
2/16/2023,3,9,475953
2/16/2023,2,9,32558
2/16/2023,3,9,45012
2/16/2023,2,9,101440
2/17/2023,1,1,97861
2/17/2023,2,1,303595
2/17/2023,1,1,107078
2/17/2023,2,1,158721
2/17/2023,1,1,129211
2/17/2023,3,1,100704
2/17/2023,2,2,54224
2/17/2023,3,2,100706
2/17/2023,1,2,107581
2/17/2023,3,2,249553
2/17/2023,2,3,303599
2/17/2023,1,3,59960
2/17/2023,3,3,112700
2/17/2023,3,4,100701
2/17/2023,2,4,107043
2/17/2023,1,4,4797
2/17/2023,2,4,54222
2/17/2023,2,5,362562
2/17/2023,3,6,249555
2/17/2023,2,6,158718
2/17/2023,2,7,362560
2/17/2023,2,7,55463
2/17/2023,1,7,47999
2/17/2023,2,7,107041
2/17/2023,1,8,31087
2/17/2023,3,8,249549
2/17/2023,2,8,55460
2/17/2023,3,9,112702
2/17/2023,3,9,112696
2/17/2023,1,9,398397
2/17/2023,1,9,344442
2/18/2023,1,1,299412
2/18/2023,2,1,134235
2/18/2023,4,2,69421
2/18/2023,3,2,169073
2/18/2023,1,2,10787
2/18/2023,1,3,350387
2/18/2023,2,3,449159
2/18/2023,1,3,7751
2/18/2023,1,4,384250
2/18/2023,4,4,80858
2/18/2023,4,4,80864
2/18/2023,3,4,169067
2/18/2023,2,5,112453
2/18/2023,4,5,80862
2/18/2023,3,5,169070
2/18/2023,4,5,80860
2/18/2023,1,5,232949
2/18/2023,1,5,212737
2/18/2023,4,6,69428
2/18/2023,1,6,378447
2/18/2023,2,6,134232
2/18/2023,1,6,141189
2/18/2023,2,7,449157
2/18/2023,2,7,112451
2/18/2023,4,8,69424
2/18/2023,3,8,445798
2/18/2023,1,8,38227
2/18/2023,1,9,221122
2/18/2023,2,9,479759
2/18/2023,4,9,69426
2/18/2023,3,9,445796
2/18/2023,3,10,445794
2/18/2023,2,10,479763
2/18/2023,1,10,467830
2/18/2023,1,10,91653
2/18/2023,1,10,1076
2/19/2023,1,1,132281
2/19/2023,1,1,475964
2/19/2023,3,1,467842
2/19/2023,1,1,105377
2/19/2023,4,2,192147
2/19/2023,1,2,20573
2/19/2023,3,2,194639
2/19/2023,1,2,113521
2/19/2023,2,2,259354
2/19/2023,1,3,10454
2/19/2023,4,3,192156
2/19/2023,4,3,192151
2/19/2023,2,3,259358
2/19/2023,1,3,337310
2/19/2023,1,3,163500
2/19/2023,2,4,170990
2/19/2023,1,4,286225
2/19/2023,4,4,192153
2/19/2023,3,4,467845
2/19/2023,1,4,463349
2/19/2023,1,5,285378
2/19/2023,1,5,426199
2/19/2023,1,6,392027
2/19/2023,1,6,48403
2/19/2023,1,6,116556
2/19/2023,1,6,318880
2/19/2023,2,7,26039
2/19/2023,1,8,445628
2/19/2023,1,8,118318
2/19/2023,1,8,384746
2/19/2023,3,9,194637
2/19/2023,1,9,187405
2/19/2023,3,9,467847
2/19/2023,2,9,170992
2/19/2023,3,10,194641
2/19/2023,2,10,26042
2/20/2023,1,1,78682
2/20/2023,2,1,198210
2/20/2023,2,2,50319
2/20/2023,1,2,286729
2/20/2023,1,2,182052
2/20/2023,3,2,394996
2/20/2023,1,2,155040
2/20/2023,1,2,457827
2/20/2023,1,2,155036
2/20/2023,3,3,104707
2/20/2023,3,3,104711
2/20/2023,2,3,112996
2/20/2023,2,3,127313
2/20/2023,1,4,409899
2/20/2023,1,4,205521
2/20/2023,1,5,97600
2/20/2023,3,5,394998
2/20/2023,3,5,183906
2/20/2023,2,6,487776
2/20/2023,2,6,352112
2/20/2023,1,6,489338
2/20/2023,1,7,125787
2/20/2023,1,7,160096
2/20/2023,3,7,394994
2/20/2023,2,7,352114
2/20/2023,1,7,404863
2/20/2023,2,7,68794
2/20/2023,2,7,198214
2/20/2023,2,7,50315
2/20/2023,1,8,179099
2/20/2023,2,8,68792
2/20/2023,3,8,104714
2/20/2023,1,8,439935
2/20/2023,3,8,183904
2/20/2023,2,9,127316
2/20/2023,2,9,112999
2/20/2023,3,10,183908
2/20/2023,2,10,487779
2/20/2023,1,10,382223
2/20/2023,1,10,204426
2/21/2023,1,1,150776
2/21/2023,1,1,81650
2/21/2023,1,2,309665
2/21/2023,3,2,460406
2/21/2023,1,2,293661
2/21/2023,2,2,26564
2/21/2023,1,2,316364
2/21/2023,1,2,26651
2/21/2023,1,3,181657
2/21/2023,2,3,26562
2/21/2023,1,3,50773
2/21/2023,1,3,444428
2/21/2023,2,3,423851
2/21/2023,2,3,408416
2/21/2023,3,3,460412
2/21/2023,2,4,408412
2/21/2023,1,4,382216
2/21/2023,1,4,214748
2/21/2023,1,5,443605
2/21/2023,1,5,150257
2/21/2023,1,5,344518
2/21/2023,1,6,372572
2/21/2023,1,6,483644
2/21/2023,1,7,162079
2/21/2023,1,7,401499
2/21/2023,1,7,243408
2/21/2023,1,8,258330
2/21/2023,1,8,1720
2/21/2023,1,8,158643
2/21/2023,1,8,299738
2/21/2023,3,8,460408
2/21/2023,2,8,423854
2/21/2023,1,9,139965
2/21/2023,3,9,360233
2/21/2023,3,9,360236
2/21/2023,1,10,251741
2/21/2023,3,10,360238
2/21/2023,1,10,27544
2/22/2023,2,1,115926
2/22/2023,1,1,473182
2/22/2023,2,1,250651
2/22/2023,2,2,181721
2/22/2023,3,2,178488
2/22/2023,2,3,181718
2/22/2023,2,3,115930
2/22/2023,2,4,250654
2/22/2023,1,5,238254
2/22/2023,1,5,414697
2/22/2023,1,6,224842
2/22/2023,1,6,28514
2/22/2023,1,6,271396
2/22/2023,1,7,384539
2/22/2023,1,7,142158
2/22/2023,1,7,438303
2/22/2023,1,8,74263
2/22/2023,1,8,450571
2/22/2023,1,8,91106
2/22/2023,1,8,126003
2/22/2023,3,8,178493
2/22/2023,1,8,124910
2/22/2023,1,8,121480
2/22/2023,1,9,199601
2/22/2023,3,9,178491
2/22/2023,1,10,214559
2/22/2023,1,10,390588
2/23/2023,2,1,27766
2/23/2023,2,1,335752
2/23/2023,2,2,140434
2/23/2023,2,2,394318
2/23/2023,4,2,231358
2/23/2023,2,2,335754
2/23/2023,1,2,321627
2/23/2023,4,3,12414
2/23/2023,2,3,484136
2/23/2023,4,4,12417
2/23/2023,1,4,130896
2/23/2023,4,5,231356
2/23/2023,2,5,484132
2/23/2023,4,6,231354
2/23/2023,2,6,394315
2/23/2023,1,6,8807
2/23/2023,4,6,12421
2/23/2023,2,7,140436
2/23/2023,1,7,352349
2/23/2023,1,7,87832
2/23/2023,2,8,27769
2/23/2023,4,8,12425
2/23/2023,4,8,231352
2/23/2023,2,9,415009
2/23/2023,2,10,415013
2/24/2023,1,1,74038
2/24/2023,2,1,446028
2/24/2023,1,1,399670
2/24/2023,2,1,184583
2/24/2023,3,2,205535
2/24/2023,3,2,87855
2/24/2023,2,2,437743
2/24/2023,2,2,437746
2/24/2023,2,2,446024
2/24/2023,2,2,334856
2/24/2023,2,3,334854
2/24/2023,1,3,148648
2/24/2023,1,3,422784
2/24/2023,2,3,409828
2/24/2023,3,4,205533
2/24/2023,1,4,280954
2/24/2023,2,4,184580
2/24/2023,3,4,87850
2/24/2023,1,6,161119
2/24/2023,1,6,282536
2/24/2023,1,8,403420
2/24/2023,1,8,167874
2/24/2023,1,8,210916
2/24/2023,3,9,205531
2/24/2023,1,9,157465
2/24/2023,2,10,409831
2/24/2023,3,10,87852
2/25/2023,1,1,26658
2/25/2023,1,1,181844
2/25/2023,2,1,395998
2/25/2023,1,1,39788
2/25/2023,1,1,221520
2/25/2023,1,2,116144
2/25/2023,1,2,141000
2/25/2023,1,2,114168
2/25/2023,1,3,62472
2/25/2023,1,3,311023
2/25/2023,1,3,441082
2/25/2023,1,4,420123
2/25/2023,1,4,221194
2/25/2023,2,5,387384
2/25/2023,2,6,396000
2/25/2023,1,6,45663
2/25/2023,1,6,254872
2/25/2023,2,7,197439
2/25/2023,2,7,387382
2/25/2023,1,8,289851
2/25/2023,2,9,197436
2/26/2023,4,1,482443
2/26/2023,2,1,138132
2/26/2023,2,1,230334
2/26/2023,3,1,9990
2/26/2023,4,1,482432
2/26/2023,3,1,9987
2/26/2023,1,2,261431
2/26/2023,3,2,190511
2/26/2023,1,2,33256
2/26/2023,1,2,340498
2/26/2023,1,3,247094
2/26/2023,2,3,244044
2/26/2023,1,3,118404
2/26/2023,4,3,482436
2/26/2023,2,4,244042
2/26/2023,1,4,365471
2/26/2023,3,4,190513
2/26/2023,1,4,178638
2/26/2023,1,5,99804
2/26/2023,4,6,482439
2/26/2023,2,7,230338
2/26/2023,1,8,273882
2/26/2023,2,9,138128
2/26/2023,3,9,9992
2/26/2023,3,9,190507
2/26/2023,1,9,343163
2/26/2023,1,9,50525
2/26/2023,1,9,155731
2/27/2023,1,1,382359
2/27/2023,1,1,116912
2/27/2023,2,1,70565
2/27/2023,1,2,392065
2/27/2023,1,2,123867
2/27/2023,1,2,213987
2/27/2023,1,2,321661
2/27/2023,1,3,199619
2/27/2023,1,3,258185
2/27/2023,1,4,156353
2/27/2023,1,4,406632
2/27/2023,1,5,370886
2/27/2023,1,5,301426
2/27/2023,1,6,96907
2/27/2023,1,6,208482
2/27/2023,1,8,378795
2/27/2023,1,8,452789
2/27/2023,1,8,181276
2/27/2023,1,8,116474
2/27/2023,2,8,252608
2/27/2023,2,8,252610
2/27/2023,2,8,70567
2/27/2023,1,10,45912
2/28/2023,4,1,422264
2/28/2023,4,1,412194
2/28/2023,1,1,35996
2/28/2023,4,1,422262
2/28/2023,1,2,29465
2/28/2023,1,2,17533
2/28/2023,1,2,98210
2/28/2023,1,2,25793
2/28/2023,1,3,213481
2/28/2023,2,3,42431
2/28/2023,4,3,422268
2/28/2023,4,4,412191
2/28/2023,1,4,351584
2/28/2023,1,4,295331
2/28/2023,1,4,48923
2/28/2023,1,5,72522
2/28/2023,1,5,415945
2/28/2023,4,6,412196
2/28/2023,2,7,42428
2/28/2023,1,7,39220
2/28/2023,4,8,422266
2/28/2023,1,8,22558
2/28/2023,1,8,155235
2/28/2023,4,8,412198
2/28/2023,1,9,361382
2/28/2023,1,9,142465
2/28/2023,1,9,214729
2/28/2023,1,10,140113
3/1/2023,4,1,114755
3/1/2023,1,1,49783
3/1/2023,4,1,349086
3/1/2023,1,1,8293
3/1/2023,4,1,114757
3/1/2023,2,1,383159
3/1/2023,4,1,466471
3/1/2023,1,2,185963
3/1/2023,1,2,370497
3/1/2023,4,2,466468
3/1/2023,1,3,186296
3/1/2023,1,3,165604
3/1/2023,4,4,466466
3/1/2023,4,6,466473
3/1/2023,2,6,195014
3/1/2023,1,7,470945
3/1/2023,4,7,114759
3/1/2023,4,8,114753
3/1/2023,1,8,392670
3/1/2023,4,8,349090
3/1/2023,1,9,90953
3/1/2023,2,9,195010
3/1/2023,4,10,349088
3/1/2023,4,10,349082
3/1/2023,2,10,383156
3/2/2023,1,1,290436
3/2/2023,1,1,185731
3/2/2023,1,1,86888
3/2/2023,1,1,243384
3/2/2023,1,1,282478
3/2/2023,1,2,70779
3/2/2023,4,2,367287
3/2/2023,1,2,54735
3/2/2023,1,2,486102
3/2/2023,4,2,367291
3/2/2023,1,2,474283
3/2/2023,2,3,83202
3/2/2023,1,3,463144
3/2/2023,1,3,308410
3/2/2023,2,4,403589
3/2/2023,1,4,406330
3/2/2023,4,4,367295
3/2/2023,1,4,215166
3/2/2023,1,4,438307
3/2/2023,1,4,25532
3/2/2023,2,5,328868
3/2/2023,2,5,216162
3/2/2023,1,5,430796
3/2/2023,1,5,133927
3/2/2023,1,6,122894
3/2/2023,2,6,216160
3/2/2023,1,6,386153
3/2/2023,1,7,279882
3/2/2023,2,7,403591
3/2/2023,1,8,112109
3/2/2023,1,9,357674
3/2/2023,2,9,61637
3/2/2023,2,9,61640
3/2/2023,2,9,83204
3/2/2023,1,9,70706
3/2/2023,2,9,328872
3/2/2023,4,10,367293
3/3/2023,1,1,393161
3/3/2023,1,1,135525
3/3/2023,2,1,432563
3/3/2023,4,1,319676
3/3/2023,1,2,437612
3/3/2023,1,2,185031
3/3/2023,1,2,14545
3/3/2023,1,2,366511
3/3/2023,2,2,410437
3/3/2023,1,3,363758
3/3/2023,1,3,444182
3/3/2023,2,3,469368
3/3/2023,4,3,319680
3/3/2023,1,3,106133
3/3/2023,4,4,398530
3/3/2023,1,4,88344
3/3/2023,1,4,142297
3/3/2023,4,4,319683
3/3/2023,1,4,448904
3/3/2023,1,4,416873
3/3/2023,2,5,6987
3/3/2023,2,6,410435
3/3/2023,4,7,398523
3/3/2023,1,7,53978
3/3/2023,1,7,181780
3/3/2023,2,8,6985
3/3/2023,2,8,432560
3/3/2023,1,9,455331
3/3/2023,2,9,469370
3/3/2023,4,9,398534
3/3/2023,4,9,398527
3/3/2023,1,10,457699
3/3/2023,4,10,319678
3/3/2023,1,10,329911
3/4/2023,1,1,250063
3/4/2023,4,1,230958
3/4/2023,1,1,68259
3/4/2023,2,1,36844
3/4/2023,4,1,230966
3/4/2023,4,1,230960
3/4/2023,1,2,51438
3/4/2023,4,3,230963
3/4/2023,2,3,414187
3/4/2023,2,3,82081
3/4/2023,1,3,24676
3/4/2023,2,3,36842
3/4/2023,1,3,375503
3/4/2023,1,4,365298
3/4/2023,1,4,389886
3/4/2023,1,4,136336
3/4/2023,1,4,297806
3/4/2023,2,4,92907
3/4/2023,1,4,375125
3/4/2023,2,4,14351
3/4/2023,1,5,267920
3/4/2023,1,5,16396
3/4/2023,4,5,377481
3/4/2023,1,6,380272
3/4/2023,4,6,377472
3/4/2023,1,6,205300
3/4/2023,2,6,14353
3/4/2023,4,7,377478
3/4/2023,1,7,141507
3/4/2023,1,8,273683
3/4/2023,2,8,414191
3/4/2023,4,8,377474
3/4/2023,2,8,92905
3/4/2023,1,8,374774
3/4/2023,2,9,82083
3/4/2023,1,9,17985
3/4/2023,1,9,236347
3/4/2023,1,10,199774
3/5/2023,1,1,36610
3/5/2023,1,1,175524
3/5/2023,1,1,348365
3/5/2023,1,1,155665
3/5/2023,2,1,9455
3/5/2023,1,2,258588
3/5/2023,2,2,102046
3/5/2023,2,4,102044
3/5/2023,1,4,84163
3/5/2023,1,4,252728
3/5/2023,1,4,325003
3/5/2023,1,5,51659
3/5/2023,1,6,187066
3/5/2023,1,6,439503
3/5/2023,1,6,475723
3/5/2023,1,6,139481
3/5/2023,1,7,399942
3/5/2023,1,7,439534
3/5/2023,2,7,415508
3/5/2023,1,7,51104
3/5/2023,1,7,306363
3/5/2023,1,8,156059
3/5/2023,2,9,415511
3/5/2023,2,10,9458
3/6/2023,4,1,139741
3/6/2023,4,2,49854
3/6/2023,1,2,6408
3/6/2023,1,3,75563
3/6/2023,1,3,36218
3/6/2023,1,4,489678
3/6/2023,2,4,331899
3/6/2023,1,4,162957
3/6/2023,1,4,225519
3/6/2023,1,4,243359
3/6/2023,2,4,213292
3/6/2023,1,5,235216
3/6/2023,4,5,139745
3/6/2023,1,6,199356
3/6/2023,2,6,351617
3/6/2023,1,6,435523
3/6/2023,2,6,331902
3/6/2023,2,6,251994
3/6/2023,2,7,288604
3/6/2023,4,7,139738
3/6/2023,2,8,487080
3/6/2023,2,8,288608
3/6/2023,1,8,96793
3/6/2023,2,9,251992
3/6/2023,4,9,139743
3/6/2023,4,9,49852
3/6/2023,2,9,351619
3/6/2023,2,9,69819
3/6/2023,2,10,213288
3/6/2023,2,10,487082
3/6/2023,2,10,69822
3/6/2023,4,10,49856
3/6/2023,1,10,181422
3/6/2023,4,10,49858
3/7/2023,1,1,115643
3/7/2023,1,2,146175
3/7/2023,1,2,361732
3/7/2023,2,2,459883
3/7/2023,1,3,416445
3/7/2023,2,3,201117
3/7/2023,1,3,470985
3/7/2023,2,3,201115
3/7/2023,1,3,121059
3/7/2023,2,4,422059
3/7/2023,2,4,125320
3/7/2023,1,4,439755
3/7/2023,3,4,430855
